date,var,index
2007-11-01,Enseñanza, 99.84017
2007-12-01,Enseñanza,105.94801
2008-01-01,Enseñanza,114.44973
2008-02-01,Enseñanza,113.75325
2008-03-01,Enseñanza,110.54696
2008-04-01,Enseñanza,102.94349
2008-05-01,Enseñanza,101.05688
2008-06-01,Enseñanza,101.72049
2008-07-01,Enseñanza,105.44772
2008-08-01,Enseñanza,108.08898
2008-09-01,Enseñanza,107.18455
2008-10-01,Enseñanza,104.51885
2008-11-01,Enseñanza,105.45088
2008-12-01,Enseñanza,109.71889
2009-01-01,Enseñanza,117.21657
2009-02-01,Enseñanza,116.14461
2009-03-01,Enseñanza,113.67982
2009-04-01,Enseñanza,106.72039
2009-05-01,Enseñanza,102.78996
2009-06-01,Enseñanza,101.97665
2009-07-01,Enseñanza,104.27948
2009-08-01,Enseñanza,105.30952
2009-09-01,Enseñanza,105.15481
2009-10-01,Enseñanza,103.78680
2009-11-01,Enseñanza,104.77243
2009-12-01,Enseñanza,108.33105
2010-01-01,Enseñanza,114.03379
2010-02-01,Enseñanza,113.97060
2010-03-01,Enseñanza,110.54154
2010-04-01,Enseñanza,102.84690
2010-05-01,Enseñanza, 99.67964
2010-06-01,Enseñanza,101.06332
2010-07-01,Enseñanza,106.85776
2010-08-01,Enseñanza,109.92756
2010-09-01,Enseñanza,110.14893
2010-10-01,Enseñanza,107.79171
2010-11-01,Enseñanza,107.49069
2010-12-01,Enseñanza,109.06752
2011-01-01,Enseñanza,112.84174
2011-02-01,Enseñanza,112.56812
2011-03-01,Enseñanza,111.62718
2011-04-01,Enseñanza,108.53995
2011-05-01,Enseñanza,109.09218
2011-06-01,Enseñanza,108.94928
2011-07-01,Enseñanza,110.46042
2011-08-01,Enseñanza,111.16488
2011-09-01,Enseñanza,111.11455
2011-10-01,Enseñanza,110.40258
2011-11-01,Enseñanza,111.37049
2011-12-01,Enseñanza,113.82506
2012-01-01,Enseñanza,117.69385
2012-02-01,Enseñanza,116.96813
2012-03-01,Enseñanza,115.80450
2012-04-01,Enseñanza,112.33513
2012-05-01,Enseñanza,110.29720
2012-06-01,Enseñanza,110.29511
2012-07-01,Enseñanza,111.25805
2012-08-01,Enseñanza,112.50503
2012-09-01,Enseñanza,114.24467
2012-10-01,Enseñanza,116.59266
2012-11-01,Enseñanza,117.94312
2012-12-01,Enseñanza,118.56602
2013-01-01,Enseñanza,118.50255
2013-02-01,Enseñanza,116.27961
2013-03-01,Enseñanza,115.56320
2013-04-01,Enseñanza,114.47013
2013-05-01,Enseñanza,114.24243
2013-06-01,Enseñanza,114.12063
2013-07-01,Enseñanza,114.10971
2013-08-01,Enseñanza,114.57575
2013-09-01,Enseñanza,115.60206
2013-10-01,Enseñanza,117.12179
2013-11-01,Enseñanza,119.10481
2013-12-01,Enseñanza,121.66038
2014-01-01,Enseñanza,125.07973
2014-02-01,Enseñanza,123.64304
2014-03-01,Enseñanza,122.40986
2014-04-01,Enseñanza,120.35848
2014-05-01,Enseñanza,117.37670
2014-06-01,Enseñanza,114.31095
2014-07-01,Enseñanza,111.31413
2014-08-01,Enseñanza,110.99443
2014-09-01,Enseñanza,113.34521
2014-10-01,Enseñanza,117.73753
2014-11-01,Enseñanza,121.7479
2014-12-01,Enseñanza,126.33544
2015-01-01,Enseñanza,129.69940
2015-02-01,Enseñanza,127.51828
2015-03-01,Enseñanza,125.90919
2015-04-01,Enseñanza,122.12168
2015-05-01,Enseñanza,121.40066
2015-06-01,Enseñanza,118.18840
2015-07-01,Enseñanza,115.98191
2015-08-01,Enseñanza,116.02375
2015-09-01,Enseñanza,118.18221
2015-10-01,Enseñanza,121.5630
2015-11-01,Enseñanza,127.2893
2015-12-01,Enseñanza,132.4727
2016-01-01,Enseñanza,134.62571
2016-02-01,Enseñanza,132.68709
2016-03-01,Enseñanza,131.79794
2016-04-01,Enseñanza,129.81987
2016-05-01,Enseñanza,125.84532
2016-06-01,Enseñanza,119.91410
2016-07-01,Enseñanza,118.27250
2016-08-01,Enseñanza,120.26195
2016-09-01,Enseñanza,124.28167
2016-10-01,Enseñanza,126.59669
2016-11-01,Enseñanza,130.6666
2016-12-01,Enseñanza,134.5358
2017-01-01,Enseñanza,136.99769
2017-02-01,Enseñanza,136.26380
2017-03-01,Enseñanza,136.61937
2017-04-01,Enseñanza,133.73882
2017-05-01,Enseñanza,129.54657
2017-06-01,Enseñanza,123.02064
2017-07-01,Enseñanza,120.61931
2017-08-01,Enseñanza,123.24760
2017-09-01,Enseñanza,129.44746
2017-10-01,Enseñanza,130.24235
2017-11-01,Enseñanza,134.3939
2017-12-01,Enseñanza,138.1488
2018-01-01,Enseñanza,139.92034
2018-02-01,Enseñanza,139.90092
2018-03-01,Enseñanza,141.31342
2018-04-01,Enseñanza,138.18358
2018-05-01,Enseñanza,132.69228
2018-06-01,Enseñanza,125.05800
2018-07-01,Enseñanza,121.92855
2018-08-01,Enseñanza,125.23636
2018-09-01,Enseñanza,133.29331
2018-10-01,Enseñanza,129.68949
2018-11-01,Enseñanza,134.68277
2018-12-01,Enseñanza,142.21277
2019-01-01,Enseñanza,141.66643
2019-02-01,Enseñanza,144.54497
2019-03-01,Enseñanza,141.56978
2019-04-01,Enseñanza,134.73142
2019-05-01,Enseñanza,136.30966
2019-06-01,Enseñanza,126.88921
2019-07-01,Enseñanza,123.82106
2019-08-01,Enseñanza,127.03176
2019-09-01,Enseñanza,134.34494
2019-10-01,Enseñanza,127.32533
2019-11-01,Enseñanza,137.16177
2019-12-01,Enseñanza,146.46095
2020-01-01,Enseñanza,143.3106
2020-02-01,Enseñanza,146.32192
2020-03-01,Enseñanza,143.81218
2020-04-01,Enseñanza,136.66830
2020-05-01,Enseñanza,137.84383
2020-06-01,Enseñanza,128.07188
2020-07-01,Enseñanza,124.73948
2020-08-01,Enseñanza,127.78120
2020-09-01,Enseñanza,135.74860
2006-01-01,Salud, 96.42770
2006-02-01,Salud, 96.60457
2006-03-01,Salud, 98.10963
2006-04-01,Salud, 96.44394
2006-05-01,Salud,100.35842
2006-06-01,Salud,102.41967
2006-07-01,Salud,100.95413
2006-08-01,Salud,101.10881
2006-09-01,Salud,100.18559
2006-10-01,Salud,102.84864
2006-11-01,Salud,102.88134
2006-12-01,Salud,101.65755
2007-01-01,Salud,103.78967
2007-02-01,Salud,101.28266
2007-03-01,Salud,102.19817
2007-04-01,Salud, 99.76495
2007-05-01,Salud,105.12560
2007-06-01,Salud,101.74790
2007-07-01,Salud,105.56842
2007-08-01,Salud,111.45322
2007-09-01,Salud,107.18864
2007-10-01,Salud,109.96108
2007-11-01,Salud,114.00380
2007-12-01,Salud,107.40694
2008-01-01,Salud,109.79798
2008-02-01,Salud,108.72316
2008-03-01,Salud,108.91748
2008-04-01,Salud,108.34923
2008-05-01,Salud,106.50455
2008-06-01,Salud,107.64351
2008-07-01,Salud,112.74869
2008-08-01,Salud,110.03710
2008-09-01,Salud,110.60094
2008-10-01,Salud,111.15277
2008-11-01,Salud,109.20722
2008-12-01,Salud,107.42152
2009-01-01,Salud,108.93945
2009-02-01,Salud,104.97132
2009-03-01,Salud,104.86259
2009-04-01,Salud,104.87049
2009-05-01,Salud,106.43992
2009-06-01,Salud,104.02282
2009-07-01,Salud,106.07567
2009-08-01,Salud,103.88215
2009-09-01,Salud,104.12854
2009-10-01,Salud,105.86585
2009-11-01,Salud,106.77384
2009-12-01,Salud,105.07547
2010-01-01,Salud,108.09138
2010-02-01,Salud,105.22819
2010-03-01,Salud,102.18347
2010-04-01,Salud,104.45687
2010-05-01,Salud,106.99247
2010-06-01,Salud,104.18949
2010-07-01,Salud,109.61975
2010-08-01,Salud,108.55999
2010-09-01,Salud, 96.24618
2010-10-01,Salud,109.03469
2010-11-01,Salud,110.72994
2010-12-01,Salud,104.47035
2011-01-01,Salud,109.05423
2011-02-01,Salud,105.09137
2011-03-01,Salud,103.23253
2011-04-01,Salud,102.39404
2011-05-01,Salud,104.57905
2011-06-01,Salud,103.63279
2011-07-01,Salud,109.57833
2011-08-01,Salud,107.63529
2011-09-01,Salud,107.01771
2011-10-01,Salud,105.42901
2011-11-01,Salud,111.23716
2011-12-01,Salud,108.69657
2012-01-01,Salud,111.73246
2012-02-01,Salud,109.32708
2012-03-01,Salud,106.76879
2012-04-01,Salud,107.69386
2012-05-01,Salud,115.08042
2012-06-01,Salud,113.98257
2012-07-01,Salud,116.51499
2012-08-01,Salud,115.15712
2012-09-01,Salud,102.62601
2012-10-01,Salud,117.97127
2012-11-01,Salud,116.37642
2012-12-01,Salud,110.15871
2013-01-01,Salud,124.30423
2013-02-01,Salud,126.71385
2013-03-01,Salud,125.02204
2013-04-01,Salud,128.26400
2013-05-01,Salud,128.33549
2013-06-01,Salud,127.20746
2013-07-01,Salud,129.62438
2013-08-01,Salud,126.49011
2013-09-01,Salud,125.72380
2013-10-01,Salud,130.28334
2013-11-01,Salud,126.01011
2013-12-01,Salud,123.20979
2014-01-01,Salud,131.77073
2014-02-01,Salud,126.77587
2014-03-01,Salud,124.61081
2014-04-01,Salud,125.52795
2014-05-01,Salud,128.75981
2014-06-01,Salud,127.88134
2014-07-01,Salud,130.97129
2014-08-01,Salud,126.91899
2014-09-01,Salud,130.13192
2014-10-01,Salud,134.79682
2014-11-01,Salud,133.1915
2014-12-01,Salud,129.90416
2015-01-01,Salud,135.63908
2015-02-01,Salud,132.12152
2015-03-01,Salud,132.03170
2015-04-01,Salud,130.69603
2015-05-01,Salud,138.56669
2015-06-01,Salud,136.64975
2015-07-01,Salud,140.32018
2015-08-01,Salud,135.36593
2015-09-01,Salud,138.70159
2015-10-01,Salud,143.1292
2015-11-01,Salud,141.9666
2015-12-01,Salud,138.5069
2016-01-01,Salud,144.43858
2016-02-01,Salud,138.54669
2016-03-01,Salud,136.09114
2016-04-01,Salud,137.20867
2016-05-01,Salud,144.82724
2016-06-01,Salud,143.60892
2016-07-01,Salud,145.00237
2016-08-01,Salud,145.28145
2016-09-01,Salud,144.71084
2016-10-01,Salud,149.64509
2016-11-01,Salud,149.5716
2016-12-01,Salud,143.8726
2017-01-01,Salud,155.00013
2017-02-01,Salud,149.27616
2017-03-01,Salud,146.40192
2017-04-01,Salud,145.72573
2017-05-01,Salud,154.68056
2017-06-01,Salud,153.56288
2017-07-01,Salud,156.91343
2017-08-01,Salud,155.53739
2017-09-01,Salud,153.22180
2017-10-01,Salud,158.79483
2017-11-01,Salud,158.1673
2017-12-01,Salud,151.1833
2018-01-01,Salud,161.80357
2018-02-01,Salud,152.10373
2018-03-01,Salud,148.14924
2018-04-01,Salud,150.60566
2018-05-01,Salud,159.81397
2018-06-01,Salud,159.92155
2018-07-01,Salud,161.43490
2018-08-01,Salud,159.90955
2018-09-01,Salud,156.79892
2018-10-01,Salud,160.88173
2018-11-01,Salud,161.33547
2018-12-01,Salud,155.69164
2019-01-01,Salud,165.07411
2019-02-01,Salud,155.79119
2019-03-01,Salud,149.66755
2019-04-01,Salud,151.04779
2019-05-01,Salud,159.85228
2019-06-01,Salud,161.74135
2019-07-01,Salud,162.51719
2019-08-01,Salud,160.83874
2019-09-01,Salud,157.24850
2019-10-01,Salud,162.15441
2019-11-01,Salud,162.98974
2019-12-01,Salud,157.22199
2020-01-01,Salud,168.8275
2020-02-01,Salud,158.54908
2020-03-01,Salud,155.99930
2020-04-01,Salud,154.63489
2020-05-01,Salud,167.23074
2020-06-01,Salud,168.01065
2020-07-01,Salud,166.53768
2020-08-01,Salud,163.56716
2020-09-01,Salud,157.61233
2006-01-01,Otros servicios, 90.42648
2006-02-01,Otros servicios, 91.74386
2006-03-01,Otros servicios, 95.34203
2006-04-01,Otros servicios, 91.26748
2006-05-01,Otros servicios,105.69798
2006-06-01,Otros servicios, 97.87996
2006-07-01,Otros servicios, 99.36090
2006-08-01,Otros servicios,101.96143
2006-09-01,Otros servicios, 97.71470
2006-10-01,Otros servicios,107.44127
2006-11-01,Otros servicios,105.80904
2006-12-01,Otros servicios,115.35486
2007-01-01,Otros servicios, 99.91436
2007-02-01,Otros servicios, 98.49823
2007-03-01,Otros servicios, 98.02042
2007-04-01,Otros servicios, 93.20930
2007-05-01,Otros servicios,106.91987
2007-06-01,Otros servicios, 98.11615
2007-07-01,Otros servicios,102.57607
2007-08-01,Otros servicios,109.23621
2007-09-01,Otros servicios,101.25728
2007-10-01,Otros servicios,108.21650
2007-11-01,Otros servicios,122.17936
2007-12-01,Otros servicios,128.90398
2008-01-01,Otros servicios,109.09481
2008-02-01,Otros servicios,110.47251
2008-03-01,Otros servicios,112.59333
2008-04-01,Otros servicios,114.24353
2008-05-01,Otros servicios,125.17727
2008-06-01,Otros servicios,112.59614
2008-07-01,Otros servicios,119.09375
2008-08-01,Otros servicios,118.08891
2008-09-01,Otros servicios,117.45029
2008-10-01,Otros servicios,120.88250
2008-11-01,Otros servicios,117.06716
2008-12-01,Otros servicios,145.91165
2009-01-01,Otros servicios,110.11898
2009-02-01,Otros servicios,106.74084
2009-03-01,Otros servicios,105.67141
2009-04-01,Otros servicios,108.84557
2009-05-01,Otros servicios,131.97332
2009-06-01,Otros servicios,114.50315
2009-07-01,Otros servicios,118.89236
2009-08-01,Otros servicios,113.97695
2009-09-01,Otros servicios,119.16102
2009-10-01,Otros servicios,124.12262
2009-11-01,Otros servicios,129.18787
2009-12-01,Otros servicios,145.49315
2010-01-01,Otros servicios,127.78438
2010-02-01,Otros servicios,119.57751
2010-03-01,Otros servicios,109.68261
2010-04-01,Otros servicios,118.35742
2010-05-01,Otros servicios,136.13312
2010-06-01,Otros servicios,122.07452
2010-07-01,Otros servicios,131.91146
2010-08-01,Otros servicios,133.80907
2010-09-01,Otros servicios,128.40684
2010-10-01,Otros servicios,144.62451
2010-11-01,Otros servicios,145.81512
2010-12-01,Otros servicios,142.49673
2011-01-01,Otros servicios,130.94140
2011-02-01,Otros servicios,119.41930
2011-03-01,Otros servicios,118.59735
2011-04-01,Otros servicios,119.21992
2011-05-01,Otros servicios,129.91872
2011-06-01,Otros servicios,115.02445
2011-07-01,Otros servicios,139.50295
2011-08-01,Otros servicios,123.76639
2011-09-01,Otros servicios,123.88094
2011-10-01,Otros servicios,128.38783
2011-11-01,Otros servicios,140.16094
2011-12-01,Otros servicios,139.13183
2012-01-01,Otros servicios,129.20190
2012-02-01,Otros servicios,127.92870
2012-03-01,Otros servicios,122.80748
2012-04-01,Otros servicios,124.30559
2012-05-01,Otros servicios,144.85917
2012-06-01,Otros servicios,132.26495
2012-07-01,Otros servicios,138.19679
2012-08-01,Otros servicios,134.29250
2012-09-01,Otros servicios,134.19314
2012-10-01,Otros servicios,146.26191
2012-11-01,Otros servicios,144.11222
2012-12-01,Otros servicios,146.33092
2013-01-01,Otros servicios,143.27932
2013-02-01,Otros servicios,140.54535
2013-03-01,Otros servicios,134.44311
2013-04-01,Otros servicios,149.59430
2013-05-01,Otros servicios,153.67727
2013-06-01,Otros servicios,134.38006
2013-07-01,Otros servicios,143.95430
2013-08-01,Otros servicios,139.21225
2013-09-01,Otros servicios,140.40199
2013-10-01,Otros servicios,150.21959
2013-11-01,Otros servicios,144.46558
2013-12-01,Otros servicios,135.75244
2014-01-01,Otros servicios,164.06003
2014-02-01,Otros servicios,148.85684
2014-03-01,Otros servicios,138.70934
2014-04-01,Otros servicios,157.71288
2014-05-01,Otros servicios,162.31122
2014-06-01,Otros servicios,153.47222
2014-07-01,Otros servicios,155.52531
2014-08-01,Otros servicios,150.61610
2014-09-01,Otros servicios,159.69249
2014-10-01,Otros servicios,170.56792
2014-11-01,Otros servicios,158.4990
2014-12-01,Otros servicios,160.31068
2015-01-01,Otros servicios,175.48267
2015-02-01,Otros servicios,174.37927
2015-03-01,Otros servicios,130.75210
2015-04-01,Otros servicios,162.61791
2015-05-01,Otros servicios,177.21281
2015-06-01,Otros servicios,145.01202
2015-07-01,Otros servicios,174.91270
2015-08-01,Otros servicios,153.81903
2015-09-01,Otros servicios,161.95117
2015-10-01,Otros servicios,174.2094
2015-11-01,Otros servicios,171.2512
2015-12-01,Otros servicios,162.3143
2016-01-01,Otros servicios,190.94668
2016-02-01,Otros servicios,185.04498
2016-03-01,Otros servicios,154.88423
2016-04-01,Otros servicios,169.58655
2016-05-01,Otros servicios,189.00551
2016-06-01,Otros servicios,162.45607
2016-07-01,Otros servicios,170.14854
2016-08-01,Otros servicios,165.22877
2016-09-01,Otros servicios,156.93760
2016-10-01,Otros servicios,178.45657
2016-11-01,Otros servicios,178.4962
2016-12-01,Otros servicios,160.1213
2017-01-01,Otros servicios,195.76579
2017-02-01,Otros servicios,174.05127
2017-03-01,Otros servicios,171.84270
2017-04-01,Otros servicios,169.82527
2017-05-01,Otros servicios,188.64375
2017-06-01,Otros servicios,166.00563
2017-07-01,Otros servicios,177.43299
2017-08-01,Otros servicios,163.39075
2017-09-01,Otros servicios,159.32348
2017-10-01,Otros servicios,182.35535
2017-11-01,Otros servicios,183.1259
2017-12-01,Otros servicios,161.9931
2018-01-01,Otros servicios,193.74987
2018-02-01,Otros servicios,177.79406
2018-03-01,Otros servicios,170.45066
2018-04-01,Otros servicios,171.58339
2018-05-01,Otros servicios,185.84180
2018-06-01,Otros servicios,160.74078
2018-07-01,Otros servicios,164.65399
2018-08-01,Otros servicios,161.67098
2018-09-01,Otros servicios,161.21284
2018-10-01,Otros servicios,174.08838
2018-11-01,Otros servicios,170.23154
2018-12-01,Otros servicios,161.07534
2019-01-01,Otros servicios,188.60257
2019-02-01,Otros servicios,172.26761
2019-03-01,Otros servicios,166.57699
2019-04-01,Otros servicios,167.43817
2019-05-01,Otros servicios,169.77657
2019-06-01,Otros servicios,154.06528
2019-07-01,Otros servicios,151.84626
2019-08-01,Otros servicios,148.21718
2019-09-01,Otros servicios,152.52963
2019-10-01,Otros servicios,162.07594
2019-11-01,Otros servicios,165.55512
2019-12-01,Otros servicios,151.69999
2020-01-01,Otros servicios,179.0474
2020-02-01,Otros servicios,162.19717
2020-03-01,Otros servicios,158.19464
2020-04-01,Otros servicios,160.28290
2020-05-01,Otros servicios,162.41803
2020-06-01,Otros servicios,149.14319
2020-07-01,Otros servicios,147.60121
2020-08-01,Otros servicios,143.21782
2020-09-01,Otros servicios,145.43755
